user,artist,plays
user_0759,Calvin Harris,32
user_0759,Martin Garrix,81
user_0760,Ariana Grande,22
user_0760,Bruno Mars,119
user_0760,Ed Sheeran,98
user_0760,Dua Lipa,60
user_0760,Katy Perry,56
user_0760,Taylor Swift,59
user_0761,Maroon 5,66
user_0761,Linkin Park,107
user_0761,Foo Fighters,81
user_0761,The Killers,112
user_0761,OneRepublic,26
user_0761,Coldplay,105
user_0761,Sunidhi Chauhan,30
user_0761,Sonu Nigam,22
user_0761,Pritam,34
user_0762,Adele,99
user_0762,Justin Bieber,61
user_0762,Katy Perry,55
user_0762,Taylor Swift,22
user_0762,Bruno Mars,44
user_0762,Ariana Grande,21
user_0763,Marshmello,51
user_0763,Alan Walker,71
user_0763,David Guetta,40
user_0763,Kygo,48
user_0763,Avicii,119
user_0763,Zedd,49
user_0763,Martin Garrix,111
user_0763,Nicki Minaj,37
user_0763,Post Malone,15
user_0763,Eminem,23
user_0764,David Guetta,26
user_0764,Zedd,118
user_0764,Alan Walker,27
user_0764,Calvin Harris,81
user_0764,Marshmello,80
user_0764,Avicii,71
user_0764,Kygo,75
user_0764,Martin Garrix,60
user_0764,Sunidhi Chauhan,20
user_0764,A.R. Rahman,32
user_0764,Pritam,34
user_0764,Badshah,17
user_0764,Arijit Singh,14
user_0765,Kygo,98
user_0765,Alan Walker,72
user_0765,Avicii,41
user_0765,Marshmello,46
user_0765,Calvin Harris,64
user_0765,Martin Garrix,105
user_0765,The Killers,37
user_0765,OneRepublic,34
user_0765,Imagine Dragons,15
user_0766,Ariana Grande,99
user_0766,Katy Perry,37
user_0766,Bruno Mars,97
user_0766,Justin Bieber,109
user_0766,Adele,69
user_0766,Ed Sheeran,86
user_0766,Avicii,30
user_0766,Alan Walker,7
user_0766,Marshmello,16
user_0767,OneRepublic,36
user_0767,The Killers,35
user_0767,Green Day,31
user_0767,Linkin Park,101
user_0767,Coldplay,73
user_0767,Maroon 5,41
user_0767,David Guetta,11
user_0767,Zedd,27
user_0767,Martin Garrix,31
user_0767,Kygo,12
user_0767,Avicii,31
user_0768,Pritam,104
user_0768,Badshah,87
user_0768,Shreya Ghoshal,74
user_0768,Arijit Singh,43
user_0768,Sonu Nigam,58
user_0768,Sunidhi Chauhan,22
user_0768,A.R. Rahman,91
user_0768,Neha Kakkar,112
user_0768,Calvin Harris,27
user_0768,Kygo,19
user_0768,Alan Walker,34
user_0768,Zedd,21
user_0768,David Guetta,39
user_0769,Martin Garrix,40
user_0769,Marshmello,35
user_0769,Alan Walker,110
user_0769,Zedd,95
user_0769,Avicii,64
user_0769,Calvin Harris,104
user_0769,David Guetta,81
user_0769,Kygo,80
user_0769,Bruno Mars,19
user_0769,Katy Perry,5
user_0769,Justin Bieber,15
user_0769,Taylor Swift,17
user_0769,Dua Lipa,30
user_0770,Ed Sheeran,118
user_0770,Adele,71
user_0770,Bruno Mars,67
user_0770,Dua Lipa,50
user_0770,Taylor Swift,30
user_0770,Justin Bieber,108
user_0770,Ariana Grande,92
user_0770,Katy Perry,60
user_0771,Nicki Minaj,23
user_0771,Kendrick Lamar,58
user_0771,J. Cole,80
user_0771,Travis Scott,48
user_0771,Eminem,70
user_0771,Cardi B,44
user_0771,Drake,100
user_0771,Bruno Mars,24
user_0771,Taylor Swift,39
user_0771,Ed Sheeran,39
user_0771,Katy Perry,17
user_0771,Dua Lipa,5
user_0772,Bruno Mars,94
user_0772,Katy Perry,75
user_0772,Ed Sheeran,115
user_0772,Ariana Grande,44
user_0772,Dua Lipa,42
user_0772,Taylor Swift,21
user_0773,Justin Bieber,83
user_0773,Dua Lipa,26
user_0773,Ed Sheeran,69
user_0773,Adele,39
user_0773,Katy Perry,93
user_0773,Bruno Mars,65
user_0773,Ariana Grande,56
user_0773,Calvin Harris,32
user_0773,Alan Walker,23
user_0773,David Guetta,19
user_0773,Zedd,21
user_0773,Avicii,24
user_0774,Dua Lipa,61
user_0774,Taylor Swift,20
user_0774,Katy Perry,92
user_0774,Ariana Grande,34
user_0774,Ed Sheeran,56
user_0774,Bruno Mars,70
user_0775,Alan Walker,71
user_0775,David Guetta,30
user_0775,Zedd,69
user_0775,Kygo,104
user_0775,Martin Garrix,79
user_0775,Marshmello,74
user_0775,Calvin Harris,32
user_0775,Post Malone,34
user_0775,J. Cole,38
user_0775,Drake,40
user_0775,Travis Scott,12
user_0775,Kendrick Lamar,35
user_0776,Avicii,31
user_0776,Kygo,79
user_0776,David Guetta,113
user_0776,Zedd,24
user_0776,Alan Walker,31
user_0776,Marshmello,57
user_0776,Martin Garrix,41
user_0776,Calvin Harris,32
user_0777,Coldplay,65
user_0777,Maroon 5,117
user_0777,Green Day,36
user_0777,OneRepublic,35
user_0777,Foo Fighters,90
user_0777,Imagine Dragons,71
user_0777,Adele,34
user_0777,Ed Sheeran,21
user_0777,Dua Lipa,19
user_0777,Bruno Mars,21
user_0777,Katy Perry,20
user_0778,A.R. Rahman,94
user_0778,Neha Kakkar,38
user_0778,Sonu Nigam,72
user_0778,Shreya Ghoshal,50
user_0778,Sunidhi Chauhan,28
user_0778,Badshah,67
user_0778,Arijit Singh,90
user_0778,Pritam,43
user_0779,Dua Lipa,55
user_0779,Ariana Grande,45
user_0779,Bruno Mars,43
user_0779,Katy Perry,119
user_0779,Ed Sheeran,116
user_0779,Taylor Swift,85
user_0780,Badshah,81
user_0780,Pritam,27
user_0780,Sonu Nigam,93
user_0780,Arijit Singh,96
user_0780,Sunidhi Chauhan,100
user_0780,A.R. Rahman,48
user_0781,Avicii,21
user_0781,Marshmello,51
user_0781,Calvin Harris,61
user_0781,Alan Walker,118
user_0781,Martin Garrix,103
user_0781,David Guetta,34
user_0781,Ed Sheeran,5
user_0781,Dua Lipa,24
user_0781,Katy Perry,30
user_0781,Ariana Grande,37
user_0781,Bruno Mars,7
user_0782,Calvin Harris,81
user_0782,Marshmello,81
user_0782,Kygo,72
user_0782,Avicii,86
user_0782,David Guetta,76
user_0782,Martin Garrix,108
user_0782,Zedd,87
user_0782,Alan Walker,58
user_0782,J. Cole,11
user_0782,Eminem,8
user_0782,Kendrick Lamar,31
user_0782,Nicki Minaj,32
user_0783,Neha Kakkar,43
user_0783,Sunidhi Chauhan,58
user_0783,A.R. Rahman,31
user_0783,Pritam,83
user_0783,Arijit Singh,33
user_0783,Sonu Nigam,53
user_0783,Shreya Ghoshal,51
user_0783,Badshah,117
user_0783,J. Cole,24
user_0783,Nicki Minaj,10
user_0783,Travis Scott,13
user_0783,Cardi B,32
user_0783,Drake,25
user_0784,Dua Lipa,87
user_0784,Ariana Grande,110
user_0784,Taylor Swift,36
user_0784,Justin Bieber,56
user_0784,Katy Perry,83
user_0784,Adele,36
user_0784,Bruno Mars,106
user_0784,Green Day,40
user_0784,OneRepublic,33
user_0784,Coldplay,30
user_0784,Linkin Park,15
user_0784,The Killers,26
user_0785,Avicii,53
user_0785,Marshmello,76
user_0785,Alan Walker,49
user_0785,Kygo,51
user_0785,Zedd,22
user_0785,David Guetta,20
user_0785,Calvin Harris,65
user_0785,Cardi B,12
user_0785,Post Malone,39
user_0785,Nicki Minaj,39
user_0786,Badshah,63
user_0786,Sunidhi Chauhan,54
user_0786,Sonu Nigam,43
user_0786,Neha Kakkar,102
user_0786,Arijit Singh,71
user_0786,Pritam,65
user_0786,Shreya Ghoshal,86
user_0786,A.R. Rahman,101
user_0787,Calvin Harris,52
user_0787,Alan Walker,95
user_0787,David Guetta,77
user_0787,Avicii,70
user_0787,Zedd,88
user_0787,Martin Garrix,68
user_0787,Kygo,21
user_0787,Marshmello,80
user_0787,Dua Lipa,32
user_0787,Adele,27
user_0787,Ariana Grande,6
user_0788,Ariana Grande,111
user_0788,Katy Perry,62
user_0788,Adele,45
user_0788,Dua Lipa,119
user_0788,Justin Bieber,26
user_0788,Taylor Swift,100
user_0788,Sunidhi Chauhan,40
user_0788,Badshah,9
user_0788,Pritam,37
user_0788,A.R. Rahman,36
user_0788,Shreya Ghoshal,5
user_0789,Calvin Harris,112
user_0789,Alan Walker,105
user_0789,David Guetta,83
user_0789,Zedd,103
user_0789,Kygo,50
user_0789,Marshmello,99
user_0789,Travis Scott,33
user_0789,Drake,11
user_0789,Nicki Minaj,25
user_0789,Cardi B,17
user_0789,J. Cole,12
user_0790,OneRepublic,117
user_0790,Maroon 5,73
user_0790,Coldplay,58
user_0790,Linkin Park,104
user_0790,Imagine Dragons,44
user_0790,Foo Fighters,110
user_0790,Sunidhi Chauhan,36
user_0790,Sonu Nigam,23
user_0790,Pritam,29
user_0791,Ariana Grande,46
user_0791,Taylor Swift,55
user_0791,Dua Lipa,65
user_0791,Katy Perry,83
user_0791,Bruno Mars,42
user_0791,Ed Sheeran,91
user_0791,Justin Bieber,22
user_0791,Adele,53
user_0791,Alan Walker,31
user_0791,Kygo,33
user_0791,Zedd,11
user_0791,Martin Garrix,36
user_0792,Badshah,20
user_0792,Sonu Nigam,42
user_0792,Pritam,38
user_0792,Sunidhi Chauhan,67
user_0792,Arijit Singh,30
user_0792,A.R. Rahman,56
user_0792,Neha Kakkar,32
user_0792,Shreya Ghoshal,88
user_0792,Ariana Grande,12
user_0792,Katy Perry,38
user_0792,Dua Lipa,33
user_0792,Ed Sheeran,16
user_0793,Foo Fighters,111
user_0793,The Killers,44
user_0793,Imagine Dragons,47
user_0793,Green Day,74
user_0793,Maroon 5,80
user_0793,OneRepublic,58
user_0794,Bruno Mars,68
user_0794,Justin Bieber,117
user_0794,Ariana Grande,103
user_0794,Taylor Swift,64
user_0794,Katy Perry,111
user_0794,Dua Lipa,55
user_0794,Ed Sheeran,70
user_0794,Adele,88
user_0795,Taylor Swift,60
user_0795,Bruno Mars,23
user_0795,Justin Bieber,104
user_0795,Dua Lipa,31
user_0795,Ariana Grande,60
user_0795,Adele,40
user_0795,Ed Sheeran,49
user_0796,Kendrick Lamar,73
user_0796,J. Cole,52
user_0796,Travis Scott,40
user_0796,Eminem,102
user_0796,Cardi B,77
user_0796,Nicki Minaj,67
user_0797,Katy Perry,27
user_0797,Taylor Swift,106
user_0797,Dua Lipa,41
user_0797,Justin Bieber,32
user_0797,Ed Sheeran,94
user_0797,Ariana Grande,73
user_0797,Adele,34
user_0797,Bruno Mars,105
user_0797,Coldplay,6
user_0797,The Killers,21
user_0797,Maroon 5,17
user_0797,Imagine Dragons,28
user_0797,OneRepublic,23
user_0798,Zedd,81
user_0798,Calvin Harris,108
user_0798,David Guetta,33
user_0798,Avicii,55
user_0798,Kygo,115
user_0798,Alan Walker,35
user_0798,Ed Sheeran,27
user_0798,Bruno Mars,27
user_0798,Taylor Swift,20
user_0798,Justin Bieber,15
user_0798,Ariana Grande,14
user_0799,A.R. Rahman,32
user_0799,Sunidhi Chauhan,37
user_0799,Arijit Singh,87
user_0799,Pritam,34
user_0799,Badshah,33
user_0799,Sonu Nigam,60
user_0799,Neha Kakkar,98
user_0799,Imagine Dragons,12
user_0799,Green Day,9
user_0799,Foo Fighters,35
user_0799,Linkin Park,15
user_0799,Maroon 5,17
user_0800,Neha Kakkar,42
user_0800,Sonu Nigam,118
user_0800,Shreya Ghoshal,46
user_0800,Arijit Singh,104
user_0800,Pritam,30
user_0800,Badshah,80
user_0800,David Guetta,21
user_0800,Kygo,7
user_0800,Calvin Harris,18
user_0801,Linkin Park,30
user_0801,Foo Fighters,106
user_0801,Maroon 5,118
user_0801,OneRepublic,69
user_0801,Green Day,36
user_0801,Imagine Dragons,35
user_0801,The Killers,46
user_0801,Coldplay,89
user_0802,Ed Sheeran,25
user_0802,Adele,26
user_0802,Taylor Swift,50
user_0802,Dua Lipa,117
user_0802,Katy Perry,104
user_0802,Bruno Mars,113
user_0802,Pritam,5
user_0802,Arijit Singh,28
user_0802,Sonu Nigam,7
user_0802,Sunidhi Chauhan,14
user_0803,Kygo,31
user_0803,David Guetta,53
user_0803,Calvin Harris,25
user_0803,Martin Garrix,26
user_0803,Avicii,57
user_0803,Zedd,116
user_0803,Marshmello,38
user_0803,J. Cole,18
user_0803,Eminem,17
user_0803,Travis Scott,14
user_0803,Kendrick Lamar,39
user_0803,Cardi B,28
user_0804,Green Day,24
user_0804,OneRepublic,79
user_0804,Maroon 5,86
user_0804,Imagine Dragons,74
user_0804,Linkin Park,84
user_0804,Foo Fighters,110
user_0804,The Killers,32
user_0805,Travis Scott,62
user_0805,Eminem,40
user_0805,Cardi B,42
user_0805,Drake,30
user_0805,Post Malone,40
user_0805,J. Cole,98
user_0805,Kendrick Lamar,86
user_0805,Martin Garrix,27
user_0805,Avicii,15
user_0805,Alan Walker,30
user_0805,Calvin Harris,40
user_0805,Zedd,36
user_0806,Dua Lipa,75
user_0806,Ariana Grande,117
user_0806,Bruno Mars,99
user_0806,Taylor Swift,46
user_0806,Justin Bieber,120
user_0806,Adele,117
user_0806,Drake,35
user_0806,Post Malone,15
user_0806,Kendrick Lamar,38
user_0806,J. Cole,35
user_0806,Eminem,8
user_0807,A.R. Rahman,24
user_0807,Shreya Ghoshal,61
user_0807,Badshah,65
user_0807,Sonu Nigam,34
user_0807,Sunidhi Chauhan,25
user_0807,Arijit Singh,43
user_0807,Neha Kakkar,35
user_0807,Pritam,100
user_0807,David Guetta,11
user_0807,Martin Garrix,8
user_0807,Calvin Harris,18
user_0807,Marshmello,33
user_0807,Kygo,17
user_0808,Badshah,76
user_0808,Pritam,117
user_0808,Neha Kakkar,114
user_0808,A.R. Rahman,39
user_0808,Shreya Ghoshal,61
user_0808,Sonu Nigam,119
user_0808,Zedd,16
user_0808,Kygo,38
user_0808,David Guetta,25
user_0808,Martin Garrix,12
user_0808,Avicii,10
user_0809,Katy Perry,31
user_0809,Ed Sheeran,37
user_0809,Justin Bieber,41
user_0809,Ariana Grande,35
user_0809,Adele,33
user_0809,Bruno Mars,22
user_0809,Green Day,37
user_0809,OneRepublic,5
user_0809,Coldplay,25
user_0809,Maroon 5,29
user_0809,Linkin Park,10
user_0810,Dua Lipa,25
user_0810,Adele,107
user_0810,Ariana Grande,46
user_0810,Taylor Swift,50
user_0810,Katy Perry,78
user_0810,Bruno Mars,29
user_0810,Ed Sheeran,80
user_0810,Arijit Singh,39
user_0810,Sonu Nigam,38
user_0810,A.R. Rahman,24
user_0811,Bruno Mars,45
user_0811,Dua Lipa,41
user_0811,Justin Bieber,81
user_0811,Katy Perry,34
user_0811,Taylor Swift,28
user_0811,Adele,84
user_0811,Ariana Grande,73
user_0811,Ed Sheeran,22
user_0811,Coldplay,33
user_0811,OneRepublic,29
user_0811,Green Day,32
user_0811,Imagine Dragons,5
user_0812,Ariana Grande,57
user_0812,Ed Sheeran,57
user_0812,Adele,56
user_0812,Bruno Mars,115
user_0812,Taylor Swift,22
user_0812,Justin Bieber,84
user_0812,Dua Lipa,119
user_0812,Katy Perry,74
user_0812,Sunidhi Chauhan,35
user_0812,Sonu Nigam,29
user_0812,Pritam,20
user_0812,Badshah,32
user_0813,Justin Bieber,114
user_0813,Ariana Grande,59
user_0813,Dua Lipa,63
user_0813,Adele,98
user_0813,Ed Sheeran,39
user_0813,Bruno Mars,25
user_0813,Taylor Swift,62
user_0813,Katy Perry,83
user_0813,Pritam,8
user_0813,Badshah,18
user_0813,Shreya Ghoshal,36
user_0813,Sunidhi Chauhan,17
user_0813,A.R. Rahman,30
user_0814,OneRepublic,105
user_0814,Maroon 5,50
user_0814,Foo Fighters,36
user_0814,Coldplay,51
user_0814,Imagine Dragons,80
user_0814,Linkin Park,43
user_0814,The Killers,60
user_0814,Green Day,45
user_0814,Eminem,25
user_0814,Drake,13
user_0814,Post Malone,13
user_0814,Nicki Minaj,10
user_0815,Linkin Park,24
user_0815,Imagine Dragons,97
user_0815,Foo Fighters,59
user_0815,OneRepublic,83
user_0815,The Killers,37
user_0815,Maroon 5,51
user_0815,Green Day,81
user_0815,Calvin Harris,6
user_0815,Zedd,21
user_0815,Alan Walker,16
user_0815,Marshmello,7
user_0815,Martin Garrix,26
user_0816,Coldplay,69
user_0816,Imagine Dragons,104
user_0816,Maroon 5,108
user_0816,Linkin Park,46
user_0816,The Killers,20
user_0816,OneRepublic,101
user_0816,Foo Fighters,43
user_0816,Green Day,120
user_0817,Martin Garrix,61
user_0817,Zedd,28
user_0817,Kygo,20
user_0817,David Guetta,117
user_0817,Calvin Harris,43
user_0817,Marshmello,113
user_0817,Ed Sheeran,8
user_0817,Bruno Mars,23
user_0817,Ariana Grande,9
user_0817,Dua Lipa,23
user_0817,Katy Perry,36
user_0818,Ed Sheeran,108
user_0818,Justin Bieber,51
user_0818,Katy Perry,44
user_0818,Ariana Grande,103
user_0818,Adele,69
user_0818,Dua Lipa,78
user_0818,Taylor Swift,69
user_0818,Bruno Mars,80
user_0818,Green Day,15
user_0818,Coldplay,23
user_0818,OneRepublic,12
user_0818,Imagine Dragons,36
user_0819,Bruno Mars,103
user_0819,Justin Bieber,89
user_0819,Katy Perry,33
user_0819,Ed Sheeran,102
user_0819,Taylor Swift,111
user_0819,Ariana Grande,40
user_0819,Dua Lipa,56
user_0819,Neha Kakkar,14
user_0819,Arijit Singh,10
user_0819,A.R. Rahman,33
user_0819,Sunidhi Chauhan,8
user_0819,Sonu Nigam,16
user_0820,Katy Perry,55
user_0820,Adele,90
user_0820,Ed Sheeran,111
user_0820,Justin Bieber,35
user_0820,Dua Lipa,77
user_0820,Bruno Mars,112
user_0820,Taylor Swift,76
user_0820,Ariana Grande,110
user_0821,Marshmello,53
user_0821,Zedd,27
user_0821,Calvin Harris,89
user_0821,Kygo,76
user_0821,Avicii,85
user_0821,Martin Garrix,74
user_0821,Alan Walker,71
user_0821,Adele,29
user_0821,Bruno Mars,19
user_0821,Dua Lipa,5
user_0821,Katy Perry,11
user_0821,Justin Bieber,36
user_0822,Coldplay,116
user_0822,Green Day,82
user_0822,Maroon 5,96
user_0822,The Killers,64
user_0822,Linkin Park,71
user_0822,OneRepublic,64
user_0823,Arijit Singh,75
user_0823,Sunidhi Chauhan,25
user_0823,Neha Kakkar,78
user_0823,Pritam,109
user_0823,A.R. Rahman,68
user_0823,Badshah,77
user_0823,Sonu Nigam,97
user_0823,Shreya Ghoshal,64
user_0824,Badshah,21
user_0824,Arijit Singh,25
user_0824,Shreya Ghoshal,63
user_0824,Sunidhi Chauhan,99
user_0824,Pritam,99
user_0824,A.R. Rahman,101
user_0824,Sonu Nigam,91
user_0825,Taylor Swift,42
user_0825,Dua Lipa,42
user_0825,Bruno Mars,59
user_0825,Ed Sheeran,56
user_0825,Katy Perry,95
user_0825,Adele,114
user_0825,Justin Bieber,35
user_0825,Ariana Grande,52
user_0825,Post Malone,32
user_0825,Travis Scott,20
user_0825,Kendrick Lamar,22
user_0825,Cardi B,30
user_0826,Katy Perry,37
user_0826,Ariana Grande,106
user_0826,Justin Bieber,102
user_0826,Dua Lipa,35
user_0826,Taylor Swift,46
user_0826,Bruno Mars,66
user_0827,Eminem,98
user_0827,Cardi B,58
user_0827,Kendrick Lamar,68
user_0827,Post Malone,25
user_0827,Travis Scott,33
user_0827,Drake,120
user_0828,Marshmello,44
user_0828,Alan Walker,81
user_0828,Kygo,47
user_0828,Martin Garrix,98
user_0828,Avicii,65
user_0828,David Guetta,24
user_0828,Green Day,39
user_0828,The Killers,13
user_0828,OneRepublic,13
user_0829,Taylor Swift,99
user_0829,Dua Lipa,93
user_0829,Adele,116
user_0829,Justin Bieber,92
user_0829,Katy Perry,100
user_0829,Ed Sheeran,77
user_0829,Ariana Grande,61
user_0829,Bruno Mars,112
user_0829,Green Day,12
user_0829,Foo Fighters,30
user_0829,Imagine Dragons,37
user_0829,The Killers,18
user_0830,OneRepublic,89
user_0830,Green Day,44
user_0830,Maroon 5,44
user_0830,Foo Fighters,109
user_0830,Linkin Park,68
user_0830,Imagine Dragons,94
user_0830,The Killers,78
user_0830,Kygo,34
user_0830,Martin Garrix,31
user_0830,Avicii,31
user_0830,Calvin Harris,24
user_0830,Alan Walker,36
user_0831,Nicki Minaj,68
user_0831,Kendrick Lamar,116
user_0831,Post Malone,75
user_0831,J. Cole,103
user_0831,Cardi B,32
user_0831,Eminem,60
user_0831,Drake,38
user_0831,Travis Scott,25
user_0831,The Killers,12
user_0831,Foo Fighters,19
user_0831,Imagine Dragons,32
user_0831,Coldplay,25
user_0832,Coldplay,25
user_0832,The Killers,89
user_0832,Foo Fighters,96
user_0832,Green Day,70
user_0832,OneRepublic,23
user_0832,Imagine Dragons,77
user_0832,Maroon 5,98
user_0832,Sonu Nigam,14
user_0832,Shreya Ghoshal,8
user_0832,Neha Kakkar,29
user_0832,Sunidhi Chauhan,17
user_0832,A.R. Rahman,27
user_0833,Foo Fighters,77
user_0833,Linkin Park,58
user_0833,The Killers,114
user_0833,Green Day,120
user_0833,Coldplay,86
user_0833,Imagine Dragons,76
user_0833,OneRepublic,23
user_0833,Maroon 5,82
user_0834,Green Day,80
user_0834,The Killers,120
user_0834,OneRepublic,71
user_0834,Foo Fighters,107
user_0834,Linkin Park,37
user_0834,Coldplay,52
user_0835,Sunidhi Chauhan,42
user_0835,Arijit Singh,31
user_0835,Badshah,60
user_0835,Pritam,29
user_0835,Sonu Nigam,26
user_0835,Shreya Ghoshal,72
user_0835,J. Cole,17
user_0835,Nicki Minaj,24
user_0835,Travis Scott,16
user_0835,Drake,28
user_0835,Kendrick Lamar,22
user_0836,Travis Scott,77
user_0836,Drake,40
user_0836,Cardi B,92
user_0836,Nicki Minaj,85
user_0836,Post Malone,68
user_0836,Eminem,66
user_0836,J. Cole,80
user_0836,Kendrick Lamar,67
user_0836,Zedd,19
user_0836,Marshmello,25
user_0836,Avicii,35
user_0836,Alan Walker,35
user_0837,Taylor Swift,25
user_0837,Ariana Grande,114
user_0837,Justin Bieber,60
user_0837,Adele,100
user_0837,Katy Perry,98
user_0837,Bruno Mars,80
user_0837,Dua Lipa,95
user_0838,A.R. Rahman,111
user_0838,Badshah,75
user_0838,Shreya Ghoshal,80
user_0838,Arijit Singh,96
user_0838,Sunidhi Chauhan,44
user_0838,Sonu Nigam,74
user_0838,Neha Kakkar,98
user_0838,Pritam,98
user_0839,Dua Lipa,102
user_0839,Katy Perry,110
user_0839,Ed Sheeran,66
user_0839,Justin Bieber,66
user_0839,Ariana Grande,28
user_0839,Bruno Mars,28
user_0840,Shreya Ghoshal,112
user_0840,Arijit Singh,104
user_0840,Neha Kakkar,51
user_0840,Sunidhi Chauhan,25
user_0840,Pritam,35
user_0840,Badshah,99
user_0840,A.R. Rahman,54
user_0841,Alan Walker,83
user_0841,Avicii,112
user_0841,Martin Garrix,117
user_0841,Calvin Harris,108
user_0841,Zedd,66
user_0841,Kygo,93
user_0841,Marshmello,38
user_0841,Nicki Minaj,26
user_0841,Eminem,23
user_0841,J. Cole,40
user_0841,Travis Scott,8
user_0841,Cardi B,38
user_0842,Imagine Dragons,74
user_0842,Linkin Park,52
user_0842,Maroon 5,45
user_0842,Coldplay,106
user_0842,The Killers,43
user_0842,Green Day,116
user_0842,Foo Fighters,23
user_0843,Arijit Singh,40
user_0843,Sunidhi Chauhan,48
user_0843,A.R. Rahman,39
user_0843,Sonu Nigam,67
user_0843,Shreya Ghoshal,65
user_0843,Neha Kakkar,74
user_0843,Badshah,115
user_0843,Pritam,85
user_0843,Drake,34
user_0843,Eminem,38
user_0843,Kendrick Lamar,13
user_0844,Calvin Harris,94
user_0844,Martin Garrix,25
user_0844,Zedd,43
user_0844,Kygo,119
user_0844,Marshmello,91
user_0844,Avicii,76
user_0845,Ariana Grande,40
user_0845,Taylor Swift,93
user_0845,Bruno Mars,27
user_0845,Ed Sheeran,60
user_0845,Dua Lipa,89
user_0845,Katy Perry,113
user_0845,Adele,82
user_0845,Justin Bieber,118
user_0846,Eminem,111
user_0846,Kendrick Lamar,92
user_0846,Nicki Minaj,105
user_0846,Cardi B,89
user_0846,Drake,80
user_0846,J. Cole,37
user_0846,Travis Scott,120
user_0846,Alan Walker,39
user_0846,Zedd,10
user_0846,David Guetta,19
user_0846,Martin Garrix,25
user_0846,Marshmello,17
user_0847,Adele,26
user_0847,Taylor Swift,109
user_0847,Justin Bieber,67
user_0847,Bruno Mars,33
user_0847,Dua Lipa,37
user_0847,Ariana Grande,56
user_0847,Ed Sheeran,98
user_0847,Neha Kakkar,21
user_0847,Pritam,33
user_0847,A.R. Rahman,14
user_0847,Badshah,12
user_0847,Sonu Nigam,40
user_0848,Cardi B,28
user_0848,Drake,48
user_0848,Post Malone,82
user_0848,Eminem,54
user_0848,Travis Scott,92
user_0848,Kendrick Lamar,120
user_0848,J. Cole,82
user_0848,Ariana Grande,21
user_0848,Katy Perry,31
user_0848,Adele,27
user_0848,Justin Bieber,9
user_0849,Foo Fighters,84
user_0849,Imagine Dragons,23
user_0849,Green Day,105
user_0849,Linkin Park,26
user_0849,Coldplay,63
user_0849,OneRepublic,32
user_0849,Arijit Singh,20
user_0849,Shreya Ghoshal,10
user_0849,Neha Kakkar,18
user_0849,Sunidhi Chauhan,20
user_0849,A.R. Rahman,17
user_0850,Post Malone,77
user_0850,J. Cole,109
user_0850,Travis Scott,29
user_0850,Nicki Minaj,28
user_0850,Drake,114
user_0850,Eminem,81
user_0850,Cardi B,98
user_0850,Sonu Nigam,39
user_0850,A.R. Rahman,18
user_0850,Sunidhi Chauhan,25
user_0850,Neha Kakkar,20
user_0850,Arijit Singh,14
user_0851,Arijit Singh,84
user_0851,Sunidhi Chauhan,32
user_0851,A.R. Rahman,41
user_0851,Shreya Ghoshal,37
user_0851,Sonu Nigam,73
user_0851,Neha Kakkar,63
user_0851,Pritam,103
user_0851,Badshah,48
user_0851,Taylor Swift,8
user_0851,Dua Lipa,39
user_0851,Katy Perry,6
user_0851,Bruno Mars,17
user_0851,Justin Bieber,28
user_0852,Marshmello,110
user_0852,David Guetta,87
user_0852,Alan Walker,94
user_0852,Kygo,117
user_0852,Calvin Harris,42
user_0852,Zedd,79
user_0852,Martin Garrix,86
user_0852,Bruno Mars,17
user_0852,Justin Bieber,31
user_0852,Taylor Swift,13
user_0852,Ed Sheeran,38
user_0853,Imagine Dragons,114
user_0853,Foo Fighters,97
user_0853,OneRepublic,119
user_0853,Linkin Park,28
user_0853,The Killers,120
user_0853,Maroon 5,80
user_0853,Coldplay,100
user_0853,Green Day,106
user_0853,Avicii,19
user_0853,Zedd,13
user_0853,Alan Walker,38
user_0853,Kygo,40
user_0854,The Killers,101
user_0854,Coldplay,32
user_0854,OneRepublic,108
user_0854,Foo Fighters,60
user_0854,Imagine Dragons,24
user_0854,Green Day,119
user_0854,Linkin Park,98
user_0854,Maroon 5,102
user_0854,Ariana Grande,34
user_0854,Katy Perry,11
user_0854,Ed Sheeran,12
user_0854,Justin Bieber,27
user_0854,Adele,36
user_0855,OneRepublic,73
user_0855,Foo Fighters,77
user_0855,Maroon 5,60
user_0855,Linkin Park,95
user_0855,Imagine Dragons,74
user_0855,Green Day,41
user_0855,Coldplay,82
user_0855,Drake,28
user_0855,J. Cole,19
user_0855,Kendrick Lamar,14
user_0855,Nicki Minaj,6
user_0856,Avicii,34
user_0856,David Guetta,63
user_0856,Marshmello,23
user_0856,Calvin Harris,34
user_0856,Martin Garrix,60
user_0856,Alan Walker,26
user_0856,Zedd,100
user_0856,Kygo,78
user_0857,A.R. Rahman,88
user_0857,Neha Kakkar,61
user_0857,Pritam,37
user_0857,Arijit Singh,59
user_0857,Badshah,102
user_0857,Sonu Nigam,103
user_0857,Sunidhi Chauhan,51
user_0857,Shreya Ghoshal,100
user_0858,Justin Bieber,39
user_0858,Adele,44
user_0858,Dua Lipa,70
user_0858,Katy Perry,67
user_0858,Ariana Grande,25
user_0858,Ed Sheeran,111
user_0858,Arijit Singh,32
user_0858,A.R. Rahman,21
user_0858,Sunidhi Chauhan,7
user_0858,Shreya Ghoshal,28
